:START_ID,:END_ID,:TYPE
2506,232,HAS_FRAUD
3196,233,HAS_FRAUD
2127,234,HAS_FRAUD
191,235,HAS_FRAUD
3304,236,HAS_FRAUD
1296,237,HAS_FRAUD
601,238,HAS_FRAUD
3823,239,HAS_FRAUD
3957,240,HAS_FRAUD
1698,241,HAS_FRAUD
4247,242,HAS_FRAUD
2626,243,HAS_FRAUD
4222,244,HAS_FRAUD
441,245,HAS_FRAUD
4062,246,HAS_FRAUD
1202,247,HAS_FRAUD
712,248,HAS_FRAUD
1121,249,HAS_FRAUD
23,250,HAS_FRAUD
3884,251,HAS_FRAUD
3641,252,HAS_FRAUD
1411,253,HAS_FRAUD
3271,254,HAS_FRAUD
2077,255,HAS_FRAUD
2845,256,HAS_FRAUD
2102,257,HAS_FRAUD
3039,258,HAS_FRAUD
2375,259,HAS_FRAUD
1011,260,HAS_FRAUD
3131,261,HAS_FRAUD
1777,262,HAS_FRAUD
1888,263,HAS_FRAUD
689,264,HAS_FRAUD
1092,265,HAS_FRAUD
3298,266,HAS_FRAUD
3239,267,HAS_FRAUD
141,268,HAS_FRAUD
3864,269,HAS_FRAUD
1005,270,HAS_FRAUD
4391,271,HAS_FRAUD
2576,272,HAS_FRAUD
2309,273,HAS_FRAUD
1396,274,HAS_FRAUD
327,275,HAS_FRAUD
3204,276,HAS_FRAUD
2372,277,HAS_FRAUD
2953,278,HAS_FRAUD
2914,279,HAS_FRAUD
3277,280,HAS_FRAUD
1332,281,HAS_FRAUD
1244,282,HAS_FRAUD
2695,283,HAS_FRAUD
1623,284,HAS_FRAUD
2939,285,HAS_FRAUD
2947,286,HAS_FRAUD
2525,287,HAS_FRAUD
1962,288,HAS_FRAUD
311,289,HAS_FRAUD
607,290,HAS_FRAUD
4096,291,HAS_FRAUD
2304,292,HAS_FRAUD
926,293,HAS_FRAUD
3893,294,HAS_FRAUD
1173,295,HAS_FRAUD
9,296,HAS_FRAUD
1647,297,HAS_FRAUD
2148,298,HAS_FRAUD
2669,299,HAS_FRAUD
3781,300,HAS_FRAUD
3889,301,HAS_FRAUD
3825,302,HAS_FRAUD
3455,303,HAS_FRAUD
2215,304,HAS_FRAUD
227,305,HAS_FRAUD
1819,306,HAS_FRAUD
1082,307,HAS_FRAUD
3881,308,HAS_FRAUD
4329,309,HAS_FRAUD
643,310,HAS_FRAUD
4359,311,HAS_FRAUD
2444,312,HAS_FRAUD
3388,313,HAS_FRAUD
1736,314,HAS_FRAUD
933,315,HAS_FRAUD
1953,316,HAS_FRAUD
2415,317,HAS_FRAUD
3060,318,HAS_FRAUD
3401,319,HAS_FRAUD
3809,320,HAS_FRAUD
2399,321,HAS_FRAUD
2192,322,HAS_FRAUD
652,323,HAS_FRAUD
1833,324,HAS_FRAUD
555,325,HAS_FRAUD
2688,326,HAS_FRAUD
1647,327,HAS_FRAUD
4240,328,HAS_FRAUD
63,329,HAS_FRAUD
4383,330,HAS_FRAUD
1578,331,HAS_FRAUD
1793,332,HAS_FRAUD
1903,333,HAS_FRAUD
295,334,HAS_FRAUD
1567,335,HAS_FRAUD
1363,336,HAS_FRAUD
444,337,HAS_FRAUD
3383,338,HAS_FRAUD
2012,339,HAS_FRAUD
1268,340,HAS_FRAUD
2191,341,HAS_FRAUD
1955,342,HAS_FRAUD
4362,343,HAS_FRAUD
1820,344,HAS_FRAUD
852,345,HAS_FRAUD
260,346,HAS_FRAUD
2276,347,HAS_FRAUD
2177,348,HAS_FRAUD
1402,349,HAS_FRAUD
1261,350,HAS_FRAUD
2000,351,HAS_FRAUD
1484,352,HAS_FRAUD
3711,353,HAS_FRAUD
2714,354,HAS_FRAUD
2795,355,HAS_FRAUD
3039,356,HAS_FRAUD
25,357,HAS_FRAUD
1735,358,HAS_FRAUD
458,359,HAS_FRAUD
4244,360,HAS_FRAUD
3221,361,HAS_FRAUD
4336,362,HAS_FRAUD
4147,363,HAS_FRAUD
3493,364,HAS_FRAUD
3670,365,HAS_FRAUD
3030,366,HAS_FRAUD
2877,367,HAS_FRAUD
3264,368,HAS_FRAUD
1130,369,HAS_FRAUD
1769,370,HAS_FRAUD
2497,371,HAS_FRAUD
3347,372,HAS_FRAUD
1575,373,HAS_FRAUD
3212,374,HAS_FRAUD
3911,375,HAS_FRAUD
2177,376,HAS_FRAUD
2353,377,HAS_FRAUD
1593,378,HAS_FRAUD
3051,379,HAS_FRAUD
2521,380,HAS_FRAUD
1103,381,HAS_FRAUD
1585,382,HAS_FRAUD
229,383,HAS_FRAUD
2951,384,HAS_FRAUD
2850,385,HAS_FRAUD
3097,386,HAS_FRAUD
4118,387,HAS_FRAUD
2313,388,HAS_FRAUD
280,389,HAS_FRAUD
1084,390,HAS_FRAUD
3312,391,HAS_FRAUD
3033,392,HAS_FRAUD
2819,393,HAS_FRAUD
57,394,HAS_FRAUD
516,395,HAS_FRAUD
3159,396,HAS_FRAUD
3950,397,HAS_FRAUD
4269,398,HAS_FRAUD
4398,399,HAS_FRAUD
1853,400,HAS_FRAUD
1976,401,HAS_FRAUD
2694,402,HAS_FRAUD
4307,403,HAS_FRAUD
792,404,HAS_FRAUD
2245,405,HAS_FRAUD
3274,406,HAS_FRAUD
4124,407,HAS_FRAUD
849,408,HAS_FRAUD
4370,409,HAS_FRAUD
1677,410,HAS_FRAUD
3111,411,HAS_FRAUD
3220,412,HAS_FRAUD
4035,413,HAS_FRAUD
3498,414,HAS_FRAUD
1445,415,HAS_FRAUD
1577,416,HAS_FRAUD
99,417,HAS_FRAUD
3027,418,HAS_FRAUD
63,419,HAS_FRAUD
573,420,HAS_FRAUD
2552,421,HAS_FRAUD
1234,422,HAS_FRAUD
2083,423,HAS_FRAUD
1992,424,HAS_FRAUD
163,425,HAS_FRAUD
2724,426,HAS_FRAUD
2852,427,HAS_FRAUD
3289,428,HAS_FRAUD
2566,429,HAS_FRAUD
2672,430,HAS_FRAUD
3396,431,HAS_FRAUD
941,432,HAS_FRAUD
1766,433,HAS_FRAUD
2135,434,HAS_FRAUD
3300,435,HAS_FRAUD
963,436,HAS_FRAUD
3705,437,HAS_FRAUD
1358,438,HAS_FRAUD
613,439,HAS_FRAUD
3006,440,HAS_FRAUD
1778,441,HAS_FRAUD
3848,442,HAS_FRAUD
874,443,HAS_FRAUD
231,444,HAS_FRAUD
2638,445,HAS_FRAUD
1495,446,HAS_FRAUD
3531,447,HAS_FRAUD
2106,448,HAS_FRAUD
534,449,HAS_FRAUD
1293,450,HAS_FRAUD
3485,451,HAS_FRAUD
367,452,HAS_FRAUD
362,453,HAS_FRAUD
1620,454,HAS_FRAUD
1303,455,HAS_FRAUD
1526,456,HAS_FRAUD
2852,457,HAS_FRAUD
739,458,HAS_FRAUD
1521,459,HAS_FRAUD
4023,460,HAS_FRAUD
3507,461,HAS_FRAUD
3855,462,HAS_FRAUD
2645,463,HAS_FRAUD
3298,464,HAS_FRAUD
3342,465,HAS_FRAUD
3373,466,HAS_FRAUD
1894,467,HAS_FRAUD
1751,468,HAS_FRAUD
2279,469,HAS_FRAUD
3996,470,HAS_FRAUD
893,471,HAS_FRAUD
2044,472,HAS_FRAUD
3473,473,HAS_FRAUD
810,474,HAS_FRAUD
3699,475,HAS_FRAUD
1491,476,HAS_FRAUD
819,477,HAS_FRAUD
825,478,HAS_FRAUD
267,479,HAS_FRAUD
1644,480,HAS_FRAUD
307,481,HAS_FRAUD
800,482,HAS_FRAUD
2481,483,HAS_FRAUD
1726,484,HAS_FRAUD
1993,485,HAS_FRAUD
225,486,HAS_FRAUD
2529,487,HAS_FRAUD
830,488,HAS_FRAUD
2193,489,HAS_FRAUD
3811,490,HAS_FRAUD
4238,491,HAS_FRAUD
3433,492,HAS_FRAUD
1428,493,HAS_FRAUD
2123,494,HAS_FRAUD
521,495,HAS_FRAUD
538,496,HAS_FRAUD
4161,497,HAS_FRAUD
1951,498,HAS_FRAUD
1457,499,HAS_FRAUD
1650,500,HAS_FRAUD
209,501,HAS_FRAUD
1801,502,HAS_FRAUD
3135,503,HAS_FRAUD
1108,504,HAS_FRAUD
3457,505,HAS_FRAUD
3600,506,HAS_FRAUD
3986,507,HAS_FRAUD
3777,508,HAS_FRAUD
464,509,HAS_FRAUD
1620,510,HAS_FRAUD
1671,511,HAS_FRAUD
4286,512,HAS_FRAUD
3999,513,HAS_FRAUD
1542,514,HAS_FRAUD
1643,515,HAS_FRAUD
2011,516,HAS_FRAUD
1399,517,HAS_FRAUD
405,518,HAS_FRAUD
2152,519,HAS_FRAUD
2475,520,HAS_FRAUD
2367,521,HAS_FRAUD
3990,522,HAS_FRAUD
3242,523,HAS_FRAUD
3848,524,HAS_FRAUD
1252,525,HAS_FRAUD
2387,526,HAS_FRAUD
3738,527,HAS_FRAUD
4029,528,HAS_FRAUD
3551,529,HAS_FRAUD
1228,530,HAS_FRAUD
2086,531,HAS_FRAUD
675,532,HAS_FRAUD
2315,533,HAS_FRAUD
2954,534,HAS_FRAUD
1654,535,HAS_FRAUD
3308,536,HAS_FRAUD
877,537,HAS_FRAUD
4092,538,HAS_FRAUD
1751,539,HAS_FRAUD
2732,540,HAS_FRAUD
2975,541,HAS_FRAUD
3058,542,HAS_FRAUD
3518,543,HAS_FRAUD
1464,544,HAS_FRAUD
1868,545,HAS_FRAUD
2754,546,HAS_FRAUD
2764,547,HAS_FRAUD
386,548,HAS_FRAUD
2869,549,HAS_FRAUD
239,550,HAS_FRAUD
78,551,HAS_FRAUD
4096,552,HAS_FRAUD
2760,553,HAS_FRAUD
2716,554,HAS_FRAUD
3401,555,HAS_FRAUD
1454,556,HAS_FRAUD
1541,557,HAS_FRAUD
91,558,HAS_FRAUD
899,559,HAS_FRAUD
1903,560,HAS_FRAUD
519,561,HAS_FRAUD
547,562,HAS_FRAUD
3103,563,HAS_FRAUD
2944,564,HAS_FRAUD
1176,565,HAS_FRAUD
3919,566,HAS_FRAUD
2155,567,HAS_FRAUD
823,568,HAS_FRAUD
172,569,HAS_FRAUD
2926,570,HAS_FRAUD
425,571,HAS_FRAUD
1289,572,HAS_FRAUD
3116,573,HAS_FRAUD
379,574,HAS_FRAUD
110,575,HAS_FRAUD
2482,576,HAS_FRAUD
1085,577,HAS_FRAUD
1412,578,HAS_FRAUD
1501,579,HAS_FRAUD
1009,580,HAS_FRAUD
3104,581,HAS_FRAUD
2953,582,HAS_FRAUD
3077,583,HAS_FRAUD
3329,584,HAS_FRAUD
2224,585,HAS_FRAUD
66,586,HAS_FRAUD
1710,587,HAS_FRAUD
815,588,HAS_FRAUD
515,589,HAS_FRAUD
2464,590,HAS_FRAUD
2301,591,HAS_FRAUD
1923,592,HAS_FRAUD
207,593,HAS_FRAUD
3139,594,HAS_FRAUD
4196,595,HAS_FRAUD
3931,596,HAS_FRAUD
4105,597,HAS_FRAUD
1159,598,HAS_FRAUD
139,599,HAS_FRAUD
3910,600,HAS_FRAUD
1863,601,HAS_FRAUD
3958,602,HAS_FRAUD
3540,603,HAS_FRAUD
2217,604,HAS_FRAUD
1399,605,HAS_FRAUD
3124,606,HAS_FRAUD
3105,607,HAS_FRAUD
3425,608,HAS_FRAUD
665,609,HAS_FRAUD
4325,610,HAS_FRAUD
4254,611,HAS_FRAUD
644,612,HAS_FRAUD
3265,613,HAS_FRAUD
1928,614,HAS_FRAUD
1275,615,HAS_FRAUD
3433,616,HAS_FRAUD
488,617,HAS_FRAUD
3964,618,HAS_FRAUD
803,619,HAS_FRAUD
2473,620,HAS_FRAUD
1538,621,HAS_FRAUD
3874,622,HAS_FRAUD
1369,623,HAS_FRAUD
2559,624,HAS_FRAUD
24,625,HAS_FRAUD
2497,626,HAS_FRAUD
4094,627,HAS_FRAUD
732,628,HAS_FRAUD
1467,629,HAS_FRAUD
3648,630,HAS_FRAUD
1366,631,HAS_FRAUD
268,632,HAS_FRAUD
3527,633,HAS_FRAUD
3535,634,HAS_FRAUD
860,635,HAS_FRAUD
1779,636,HAS_FRAUD
1639,637,HAS_FRAUD
2583,638,HAS_FRAUD
2769,639,HAS_FRAUD
2128,640,HAS_FRAUD
2890,641,HAS_FRAUD
2112,642,HAS_FRAUD
854,643,HAS_FRAUD
1985,644,HAS_FRAUD
1002,645,HAS_FRAUD
1278,646,HAS_FRAUD
2903,647,HAS_FRAUD
1863,648,HAS_FRAUD
4051,649,HAS_FRAUD
2184,650,HAS_FRAUD
4274,651,HAS_FRAUD
2967,652,HAS_FRAUD
1271,653,HAS_FRAUD
544,654,HAS_FRAUD
2958,655,HAS_FRAUD
4080,656,HAS_FRAUD
2531,657,HAS_FRAUD
660,658,HAS_FRAUD
1328,659,HAS_FRAUD
3279,660,HAS_FRAUD
289,661,HAS_FRAUD
15,662,HAS_FRAUD
2768,663,HAS_FRAUD
2100,664,HAS_FRAUD
1701,665,HAS_FRAUD
2599,666,HAS_FRAUD
1409,667,HAS_FRAUD
4262,668,HAS_FRAUD
14,669,HAS_FRAUD
1068,670,HAS_FRAUD
3094,671,HAS_FRAUD
1722,672,HAS_FRAUD
122,673,HAS_FRAUD
1821,674,HAS_FRAUD
4123,675,HAS_FRAUD
1532,676,HAS_FRAUD
605,677,HAS_FRAUD
1955,678,HAS_FRAUD
2060,679,HAS_FRAUD
571,680,HAS_FRAUD
2377,681,HAS_FRAUD
1003,682,HAS_FRAUD
2452,683,HAS_FRAUD
3565,684,HAS_FRAUD
4140,685,HAS_FRAUD
1337,686,HAS_FRAUD
2698,687,HAS_FRAUD
1128,688,HAS_FRAUD
712,689,HAS_FRAUD
3809,690,HAS_FRAUD
2054,691,HAS_FRAUD
1210,692,HAS_FRAUD
2013,693,HAS_FRAUD
3170,694,HAS_FRAUD
3651,695,HAS_FRAUD
2757,696,HAS_FRAUD
928,697,HAS_FRAUD
1520,698,HAS_FRAUD
2571,699,HAS_FRAUD
287,700,HAS_FRAUD
2701,701,HAS_FRAUD
2679,702,HAS_FRAUD
2814,703,HAS_FRAUD
1375,704,HAS_FRAUD
1299,705,HAS_FRAUD
3847,706,HAS_FRAUD
3750,707,HAS_FRAUD
1072,708,HAS_FRAUD
435,709,HAS_FRAUD
4030,710,HAS_FRAUD
3810,711,HAS_FRAUD
2642,712,HAS_FRAUD
1772,713,HAS_FRAUD
4299,714,HAS_FRAUD
3846,715,HAS_FRAUD
3309,716,HAS_FRAUD
178,717,HAS_FRAUD
3291,718,HAS_FRAUD
1940,719,HAS_FRAUD
1727,720,HAS_FRAUD
2137,721,HAS_FRAUD
3196,722,HAS_FRAUD
285,723,HAS_FRAUD
3021,724,HAS_FRAUD
3602,725,HAS_FRAUD
328,726,HAS_FRAUD
1255,727,HAS_FRAUD
2834,728,HAS_FRAUD
2699,729,HAS_FRAUD
3180,730,HAS_FRAUD
603,731,HAS_FRAUD
3454,732,HAS_FRAUD
2174,733,HAS_FRAUD
3582,734,HAS_FRAUD
2864,735,HAS_FRAUD
465,736,HAS_FRAUD
196,737,HAS_FRAUD
3617,738,HAS_FRAUD
3455,739,HAS_FRAUD
2984,740,HAS_FRAUD
2138,741,HAS_FRAUD
3095,742,HAS_FRAUD
4307,743,HAS_FRAUD
1007,744,HAS_FRAUD
1562,745,HAS_FRAUD
833,746,HAS_FRAUD
2089,747,HAS_FRAUD
543,748,HAS_FRAUD
3365,749,HAS_FRAUD
3011,750,HAS_FRAUD
1181,751,HAS_FRAUD
1647,752,HAS_FRAUD
2242,753,HAS_FRAUD
1501,754,HAS_FRAUD
1899,755,HAS_FRAUD
1790,756,HAS_FRAUD
2489,757,HAS_FRAUD
1088,758,HAS_FRAUD
3005,759,HAS_FRAUD
3800,760,HAS_FRAUD
1740,761,HAS_FRAUD
179,762,HAS_FRAUD
4276,763,HAS_FRAUD
3754,764,HAS_FRAUD
1758,765,HAS_FRAUD
3913,766,HAS_FRAUD
1882,767,HAS_FRAUD
1946,768,HAS_FRAUD
4151,769,HAS_FRAUD
2288,770,HAS_FRAUD
3725,771,HAS_FRAUD
2969,772,HAS_FRAUD
520,773,HAS_FRAUD
2950,774,HAS_FRAUD
2506,775,HAS_FRAUD
799,776,HAS_FRAUD
3957,777,HAS_FRAUD
3220,778,HAS_FRAUD
506,779,HAS_FRAUD
3994,780,HAS_FRAUD
707,781,HAS_FRAUD
1092,782,HAS_FRAUD
1981,783,HAS_FRAUD
3642,784,HAS_FRAUD
2003,785,HAS_FRAUD
2058,786,HAS_FRAUD
4298,787,HAS_FRAUD
2453,788,HAS_FRAUD
3664,789,HAS_FRAUD
3834,790,HAS_FRAUD
3024,791,HAS_FRAUD
3245,792,HAS_FRAUD
3715,793,HAS_FRAUD
3952,794,HAS_FRAUD
6,795,HAS_FRAUD
1886,796,HAS_FRAUD
2938,797,HAS_FRAUD
2726,798,HAS_FRAUD
3030,799,HAS_FRAUD
1950,800,HAS_FRAUD
462,801,HAS_FRAUD
1894,802,HAS_FRAUD
3515,803,HAS_FRAUD
1178,804,HAS_FRAUD
1987,805,HAS_FRAUD
4322,806,HAS_FRAUD
1620,807,HAS_FRAUD
4089,808,HAS_FRAUD
379,809,HAS_FRAUD
3603,810,HAS_FRAUD
3208,811,HAS_FRAUD
3851,812,HAS_FRAUD
766,813,HAS_FRAUD
3976,814,HAS_FRAUD
766,815,HAS_FRAUD
1483,816,HAS_FRAUD
2992,817,HAS_FRAUD
2943,818,HAS_FRAUD
4084,819,HAS_FRAUD
1169,820,HAS_FRAUD
1325,821,HAS_FRAUD
915,822,HAS_FRAUD
2628,823,HAS_FRAUD
1772,824,HAS_FRAUD
2862,825,HAS_FRAUD
4000,826,HAS_FRAUD
194,827,HAS_FRAUD
1525,828,HAS_FRAUD
1402,829,HAS_FRAUD
3801,830,HAS_FRAUD
1496,831,HAS_FRAUD
354,832,HAS_FRAUD
406,833,HAS_FRAUD
2130,834,HAS_FRAUD
3669,835,HAS_FRAUD
827,836,HAS_FRAUD
1680,837,HAS_FRAUD
1413,838,HAS_FRAUD
1698,839,HAS_FRAUD
1905,840,HAS_FRAUD
3426,841,HAS_FRAUD
635,842,HAS_FRAUD
636,843,HAS_FRAUD
4106,844,HAS_FRAUD
1484,845,HAS_FRAUD
3484,846,HAS_FRAUD
1250,847,HAS_FRAUD
1106,848,HAS_FRAUD
3188,849,HAS_FRAUD
566,850,HAS_FRAUD
4043,851,HAS_FRAUD
123,852,HAS_FRAUD
4058,853,HAS_FRAUD
2354,854,HAS_FRAUD
3852,855,HAS_FRAUD
2078,856,HAS_FRAUD
4127,857,HAS_FRAUD
67,858,HAS_FRAUD
3728,859,HAS_FRAUD
2189,860,HAS_FRAUD
3364,861,HAS_FRAUD
2832,862,HAS_FRAUD
3530,863,HAS_FRAUD
626,864,HAS_FRAUD
826,865,HAS_FRAUD
2529,866,HAS_FRAUD
1953,867,HAS_FRAUD
1129,868,HAS_FRAUD
207,869,HAS_FRAUD
1628,870,HAS_FRAUD
1179,871,HAS_FRAUD
2159,872,HAS_FRAUD
394,873,HAS_FRAUD
3783,874,HAS_FRAUD
225,875,HAS_FRAUD
2932,876,HAS_FRAUD
1144,877,HAS_FRAUD
3760,878,HAS_FRAUD
1799,879,HAS_FRAUD
3504,880,HAS_FRAUD
67,881,HAS_FRAUD
3617,882,HAS_FRAUD
1852,883,HAS_FRAUD
1309,884,HAS_FRAUD
3390,885,HAS_FRAUD
3077,886,HAS_FRAUD
1948,887,HAS_FRAUD
2896,888,HAS_FRAUD
4118,889,HAS_FRAUD
127,890,HAS_FRAUD
622,891,HAS_FRAUD
3652,892,HAS_FRAUD
2216,893,HAS_FRAUD
1128,894,HAS_FRAUD
1623,895,HAS_FRAUD
1251,896,HAS_FRAUD
790,897,HAS_FRAUD
3066,898,HAS_FRAUD
814,899,HAS_FRAUD
1261,900,HAS_FRAUD
1389,901,HAS_FRAUD
3947,902,HAS_FRAUD
1440,903,HAS_FRAUD
41,904,HAS_FRAUD
527,905,HAS_FRAUD
2423,906,HAS_FRAUD
3275,907,HAS_FRAUD
4171,908,HAS_FRAUD
1271,909,HAS_FRAUD
2150,910,HAS_FRAUD
4115,911,HAS_FRAUD
2966,912,HAS_FRAUD
2462,913,HAS_FRAUD
1652,914,HAS_FRAUD
743,915,HAS_FRAUD
1080,916,HAS_FRAUD
3856,917,HAS_FRAUD
4134,918,HAS_FRAUD
4281,919,HAS_FRAUD
2160,920,HAS_FRAUD
3509,921,HAS_FRAUD
3963,922,HAS_FRAUD
242,923,HAS_FRAUD
1941,924,HAS_FRAUD
2489,925,HAS_FRAUD
427,926,HAS_FRAUD
2136,927,HAS_FRAUD
3952,928,HAS_FRAUD
1513,929,HAS_FRAUD
3130,930,HAS_FRAUD
301,931,HAS_FRAUD
1108,932,HAS_FRAUD
672,933,HAS_FRAUD
188,934,HAS_FRAUD
4315,935,HAS_FRAUD
4184,936,HAS_FRAUD
731,937,HAS_FRAUD
2516,938,HAS_FRAUD
2686,939,HAS_FRAUD
4158,940,HAS_FRAUD
556,941,HAS_FRAUD
301,942,HAS_FRAUD
1647,943,HAS_FRAUD
2728,944,HAS_FRAUD
