:START_ID,:END_ID,:TYPE
396,131,OWNS
330,132,OWNS
37,133,OWNS
272,134,OWNS
73,135,OWNS
48,136,OWNS
404,137,OWNS
235,138,OWNS
118,139,OWNS
58,140,OWNS
159,141,OWNS
382,142,OWNS
411,143,OWNS
313,144,OWNS
219,145,OWNS
163,146,OWNS
156,147,OWNS
239,148,OWNS
54,149,OWNS
435,150,OWNS
77,151,OWNS
32,152,OWNS
70,153,OWNS
90,154,OWNS
80,155,OWNS
232,156,OWNS
96,157,OWNS
6,158,OWNS
137,159,OWNS
246,160,OWNS
23,161,OWNS
182,162,OWNS
81,163,OWNS
210,164,OWNS
179,165,OWNS
224,166,OWNS
306,167,OWNS
257,168,OWNS
412,169,OWNS
397,170,OWNS
366,171,OWNS
417,172,OWNS
223,173,OWNS
123,174,OWNS
36,175,OWNS
205,176,OWNS
162,177,OWNS
331,178,OWNS
133,179,OWNS
356,180,OWNS
378,181,OWNS
35,182,OWNS
230,183,OWNS
246,184,OWNS
363,185,OWNS
50,186,OWNS
433,187,OWNS
134,188,OWNS
406,189,OWNS
418,190,OWNS
24,191,OWNS
112,192,OWNS
381,193,OWNS
418,194,OWNS
388,195,OWNS
282,196,OWNS
206,197,OWNS
67,198,OWNS
253,199,OWNS
366,200,OWNS
84,201,OWNS
267,202,OWNS
352,203,OWNS
243,204,OWNS
134,205,OWNS
382,206,OWNS
236,207,OWNS
284,208,OWNS
38,209,OWNS
298,210,OWNS
72,211,OWNS
281,212,OWNS
125,213,OWNS
298,214,OWNS
43,215,OWNS
410,216,OWNS
118,217,OWNS
81,218,OWNS
201,219,OWNS
297,220,OWNS
41,221,OWNS
202,222,OWNS
27,223,OWNS
245,224,OWNS
245,225,OWNS
394,226,OWNS
425,227,OWNS
291,228,OWNS
195,229,OWNS
333,230,OWNS
430,231,OWNS
268,232,OWNS
168,233,OWNS
229,234,OWNS
184,235,OWNS
85,236,OWNS
17,237,OWNS
230,238,OWNS
76,239,OWNS
227,240,OWNS
113,241,OWNS
348,242,OWNS
279,243,OWNS
412,244,OWNS
57,245,OWNS
267,246,OWNS
225,247,OWNS
145,248,OWNS
197,249,OWNS
273,250,OWNS
176,251,OWNS
90,252,OWNS
74,253,OWNS
191,254,OWNS
158,255,OWNS
422,256,OWNS
382,257,OWNS
267,258,OWNS
209,259,OWNS
176,260,OWNS
384,261,OWNS
420,262,OWNS
281,263,OWNS
271,264,OWNS
420,265,OWNS
416,266,OWNS
94,267,OWNS
219,268,OWNS
436,269,OWNS
366,270,OWNS
241,271,OWNS
127,272,OWNS
253,273,OWNS
403,274,OWNS
125,275,OWNS
136,276,OWNS
219,277,OWNS
29,278,OWNS
342,279,OWNS
170,280,OWNS
196,281,OWNS
120,282,OWNS
424,283,OWNS
396,284,OWNS
236,285,OWNS
184,286,OWNS
169,287,OWNS
311,288,OWNS
303,289,OWNS
430,290,OWNS
256,291,OWNS
288,292,OWNS
37,293,OWNS
65,294,OWNS
19,295,OWNS
33,296,OWNS
164,297,OWNS
375,298,OWNS
81,299,OWNS
177,300,OWNS
133,301,OWNS
265,302,OWNS
381,303,OWNS
253,304,OWNS
65,305,OWNS
16,306,OWNS
33,307,OWNS
284,308,OWNS
203,309,OWNS
266,310,OWNS
10,311,OWNS
433,312,OWNS
92,313,OWNS
405,314,OWNS
376,315,OWNS
272,316,OWNS
109,317,OWNS
380,318,OWNS
236,319,OWNS
415,320,OWNS
83,321,OWNS
376,322,OWNS
265,323,OWNS
381,324,OWNS
345,325,OWNS
30,326,OWNS
435,327,OWNS
364,328,OWNS
255,329,OWNS
125,330,OWNS
30,331,OWNS
364,332,OWNS
259,333,OWNS
96,334,OWNS
408,335,OWNS
375,336,OWNS
205,337,OWNS
429,338,OWNS
394,339,OWNS
186,340,OWNS
127,341,OWNS
374,342,OWNS
55,343,OWNS
145,344,OWNS
305,345,OWNS
51,346,OWNS
215,347,OWNS
394,348,OWNS
198,349,OWNS
83,350,OWNS
382,351,OWNS
24,352,OWNS
416,353,OWNS
393,354,OWNS
47,355,OWNS
111,356,OWNS
104,357,OWNS
232,358,OWNS
37,359,OWNS
33,360,OWNS
113,361,OWNS
1,362,OWNS
400,363,OWNS
148,364,OWNS
73,365,OWNS
412,366,OWNS
317,367,OWNS
5,368,OWNS
160,369,OWNS
322,370,OWNS
73,371,OWNS
118,372,OWNS
335,373,OWNS
219,374,OWNS
86,375,OWNS
72,376,OWNS
329,377,OWNS
305,378,OWNS
251,379,OWNS
156,380,OWNS
233,381,OWNS
322,382,OWNS
98,383,OWNS
44,384,OWNS
365,385,OWNS
12,386,OWNS
205,387,OWNS
233,388,OWNS
204,389,OWNS
180,390,OWNS
169,391,OWNS
30,392,OWNS
380,393,OWNS
116,394,OWNS
164,395,OWNS
95,396,OWNS
64,397,OWNS
239,398,OWNS
103,399,OWNS
219,400,OWNS
422,401,OWNS
381,402,OWNS
236,403,OWNS
223,404,OWNS
241,405,OWNS
111,406,OWNS
137,407,OWNS
238,408,OWNS
268,409,OWNS
188,410,OWNS
65,411,OWNS
416,412,OWNS
251,413,OWNS
420,414,OWNS
256,415,OWNS
243,416,OWNS
54,417,OWNS
242,418,OWNS
424,419,OWNS
351,420,OWNS
225,421,OWNS
312,422,OWNS
146,423,OWNS
128,424,OWNS
230,425,OWNS
437,426,OWNS
277,427,OWNS
355,428,OWNS
140,429,OWNS
304,430,OWNS
186,431,OWNS
439,432,OWNS
438,433,OWNS
51,434,OWNS
156,435,OWNS
18,436,OWNS
238,437,OWNS
32,438,OWNS
335,439,OWNS
325,440,OWNS
33,441,OWNS
431,442,OWNS
366,443,OWNS
199,444,OWNS
49,445,OWNS
268,446,OWNS
48,447,OWNS
337,448,OWNS
102,449,OWNS
139,450,OWNS
244,451,OWNS
190,452,OWNS
343,453,OWNS
25,454,OWNS
236,455,OWNS
284,456,OWNS
397,457,OWNS
154,458,OWNS
160,459,OWNS
42,460,OWNS
373,461,OWNS
153,462,OWNS
95,463,OWNS
242,464,OWNS
84,465,OWNS
407,466,OWNS
66,467,OWNS
252,468,OWNS
25,469,OWNS
41,470,OWNS
87,471,OWNS
437,472,OWNS
188,473,OWNS
350,474,OWNS
31,475,OWNS
405,476,OWNS
240,477,OWNS
73,478,OWNS
325,479,OWNS
83,480,OWNS
240,481,OWNS
54,482,OWNS
99,483,OWNS
202,484,OWNS
315,485,OWNS
1,486,OWNS
354,487,OWNS
406,488,OWNS
414,489,OWNS
177,490,OWNS
242,491,OWNS
378,492,OWNS
206,493,OWNS
16,494,OWNS
416,495,OWNS
44,496,OWNS
407,497,OWNS
366,498,OWNS
284,499,OWNS
217,500,OWNS
150,501,OWNS
288,502,OWNS
236,503,OWNS
98,504,OWNS
361,505,OWNS
306,506,OWNS
191,507,OWNS
269,508,OWNS
293,509,OWNS
159,510,OWNS
190,511,OWNS
415,512,OWNS
48,513,OWNS
408,514,OWNS
416,515,OWNS
114,516,OWNS
260,517,OWNS
69,518,OWNS
107,519,OWNS
209,520,OWNS
428,521,OWNS
89,522,OWNS
285,523,OWNS
205,524,OWNS
424,525,OWNS
76,526,OWNS
42,527,OWNS
162,528,OWNS
388,529,OWNS
144,530,OWNS
44,531,OWNS
431,532,OWNS
298,533,OWNS
281,534,OWNS
385,535,OWNS
408,536,OWNS
225,537,OWNS
376,538,OWNS
171,539,OWNS
224,540,OWNS
409,541,OWNS
99,542,OWNS
176,543,OWNS
435,544,OWNS
431,545,OWNS
43,546,OWNS
264,547,OWNS
115,548,OWNS
389,549,OWNS
126,550,OWNS
143,551,OWNS
254,552,OWNS
403,553,OWNS
4,554,OWNS
32,555,OWNS
421,556,OWNS
348,557,OWNS
319,558,OWNS
280,559,OWNS
69,560,OWNS
260,561,OWNS
28,562,OWNS
122,563,OWNS
145,564,OWNS
168,565,OWNS
247,566,OWNS
58,567,OWNS
168,568,OWNS
378,569,OWNS
225,570,OWNS
380,571,OWNS
98,572,OWNS
90,573,OWNS
31,574,OWNS
103,575,OWNS
144,576,OWNS
254,577,OWNS
255,578,OWNS
240,579,OWNS
329,580,OWNS
292,581,OWNS
370,582,OWNS
281,583,OWNS
335,584,OWNS
225,585,OWNS
36,586,OWNS
135,587,OWNS
398,588,OWNS
230,589,OWNS
25,590,OWNS
111,591,OWNS
41,592,OWNS
150,593,OWNS
